timestamp,user,src_ip,city,lat,lon,action,auth_method,vpn_server,is_attack
2026-09-01 09:27:36,user_1050,185.220.101.63,"London, UK",51.5074,-0.1278,SUCCESS,Password,VPN-02,0
2026-09-01 09:27:48,user_1056,185.220.101.188,"London, UK",51.5074,-0.1278,SUCCESS,MFA,VPN-01,0
2026-09-01 09:28:00,user_1049,185.220.101.28,"London, UK",51.5074,-0.1278,SUCCESS,Password,VPN-01,0
2026-09-01 09:28:12,user_1057,103.21.124.210,"Delhi, India",28.6139,77.209,SUCCESS,Password,VPN-01,0
2026-09-01 09:28:24,user_1034,185.220.101.157,"London, UK",51.5074,-0.1278,SUCCESS,Password,VPN-02,0
2026-09-01 09:28:36,user_1008,198.51.100.239,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-02,0
2026-09-01 09:28:48,user_1056,103.21.124.179,"Delhi, India",28.6139,77.209,SUCCESS,Password,VPN-02,0
2026-09-01 09:29:00,user_1005,103.22.140.10,"Mumbai, India",19.076,72.8777,SUCCESS,Password,VPN-01,0
2026-09-01 09:29:12,user_1056,103.21.124.90,"Delhi, India",28.6139,77.209,SUCCESS,Password,VPN-02,0
2026-09-01 09:29:24,user_1057,103.21.124.168,"Delhi, India",28.6139,77.209,SUCCESS,MFA,VPN-02,0
2026-09-01 09:29:36,user_1071,103.21.124.127,"Delhi, India",28.6139,77.209,SUCCESS,MFA,VPN-01,0
2026-09-01 09:29:48,user_1016,185.220.101.179,"London, UK",51.5074,-0.1278,SUCCESS,Password,VPN-02,0
2026-09-01 09:30:00,user_1076,103.21.124.228,"Delhi, India",28.6139,77.209,SUCCESS,Password,VPN-03,0
2026-09-01 09:30:00,user_1010,185.220.101.44,"London, UK",51.5074,-0.1278,FAILURE,Password,VPN-02,1
2026-09-01 09:30:05,user_1011,185.220.101.44,"London, UK",51.5074,-0.1278,FAILURE,Password,VPN-02,1
2026-09-01 09:30:10,user_1012,185.220.101.44,"London, UK",51.5074,-0.1278,FAILURE,Password,VPN-02,1
2026-09-01 09:30:12,user_1080,103.22.140.69,"Mumbai, India",19.076,72.8777,SUCCESS,Password,VPN-03,0
2026-09-01 09:30:15,user_1013,185.220.101.44,"London, UK",51.5074,-0.1278,FAILURE,Password,VPN-02,1
2026-09-01 09:30:20,user_1014,185.220.101.44,"London, UK",51.5074,-0.1278,FAILURE,Password,VPN-02,1
2026-09-01 09:30:24,user_1056,103.21.124.204,"Delhi, India",28.6139,77.209,SUCCESS,Password,VPN-01,0
2026-09-01 09:30:25,user_1015,185.220.101.44,"London, UK",51.5074,-0.1278,FAILURE,Password,VPN-02,1
2026-09-01 09:30:30,user_1016,185.220.101.44,"London, UK",51.5074,-0.1278,FAILURE,Password,VPN-02,1
2026-09-01 09:30:35,user_1017,185.220.101.44,"London, UK",51.5074,-0.1278,FAILURE,Password,VPN-02,1
2026-09-01 09:30:36,user_1054,198.51.100.120,"New York, USA",40.7128,-74.006,SUCCESS,MFA,VPN-03,0
2026-09-01 09:30:40,user_1018,185.220.101.44,"London, UK",51.5074,-0.1278,FAILURE,Password,VPN-02,1
2026-09-01 09:30:45,user_1019,185.220.101.44,"London, UK",51.5074,-0.1278,FAILURE,Password,VPN-02,1
2026-09-01 09:30:48,user_1055,198.51.100.118,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-03,0
2026-09-01 09:30:50,user_1020,185.220.101.44,"London, UK",51.5074,-0.1278,FAILURE,Password,VPN-02,1
2026-09-01 09:30:55,user_1021,185.220.101.44,"London, UK",51.5074,-0.1278,FAILURE,Password,VPN-02,1
2026-09-01 09:31:00,user_1068,103.22.140.229,"Mumbai, India",19.076,72.8777,SUCCESS,Password,VPN-02,0
2026-09-01 09:31:00,user_1022,185.220.101.44,"London, UK",51.5074,-0.1278,FAILURE,Password,VPN-02,1
2026-09-01 09:31:05,user_1023,185.220.101.44,"London, UK",51.5074,-0.1278,FAILURE,Password,VPN-02,1
2026-09-01 09:31:10,user_1024,185.220.101.44,"London, UK",51.5074,-0.1278,SUCCESS,Password,VPN-02,1
2026-09-01 09:31:12,user_1013,185.220.101.195,"London, UK",51.5074,-0.1278,SUCCESS,Password,VPN-02,0
2026-09-01 09:31:24,user_1021,103.21.124.59,"Delhi, India",28.6139,77.209,SUCCESS,Password,VPN-03,0
2026-09-01 09:31:36,user_1069,103.21.124.45,"Delhi, India",28.6139,77.209,SUCCESS,Password,VPN-02,0
2026-09-01 09:31:48,user_1023,103.22.140.224,"Mumbai, India",19.076,72.8777,SUCCESS,MFA,VPN-02,0
2026-09-01 09:32:00,user_1009,185.220.101.28,"London, UK",51.5074,-0.1278,FAILURE,MFA,VPN-03,0
2026-09-01 09:32:12,user_1013,103.21.124.85,"Delhi, India",28.6139,77.209,SUCCESS,MFA,VPN-01,0
2026-09-01 09:32:24,user_1071,103.22.140.81,"Mumbai, India",19.076,72.8777,FAILURE,Password,VPN-02,0
2026-09-01 09:32:36,user_1049,185.220.101.121,"London, UK",51.5074,-0.1278,SUCCESS,Password,VPN-03,0
2026-09-01 09:32:48,user_1039,103.22.140.44,"Mumbai, India",19.076,72.8777,SUCCESS,Password,VPN-03,0
2026-09-01 09:33:00,user_1048,103.22.140.212,"Mumbai, India",19.076,72.8777,FAILURE,MFA,VPN-03,0
2026-09-01 09:33:12,user_1034,198.51.100.207,"New York, USA",40.7128,-74.006,FAILURE,Password,VPN-02,0
2026-09-01 09:33:24,user_1050,185.220.101.39,"London, UK",51.5074,-0.1278,SUCCESS,MFA,VPN-02,0
2026-09-01 09:33:36,user_1037,198.51.100.62,"New York, USA",40.7128,-74.006,SUCCESS,MFA,VPN-02,0
2026-09-01 09:33:48,user_1049,103.22.140.70,"Mumbai, India",19.076,72.8777,SUCCESS,Password,VPN-02,0
2026-09-01 09:34:00,user_1057,185.220.101.189,"London, UK",51.5074,-0.1278,FAILURE,MFA,VPN-01,0
2026-09-01 09:34:12,user_1062,103.22.140.61,"Mumbai, India",19.076,72.8777,SUCCESS,Password,VPN-02,0
2026-09-01 09:34:24,user_1063,198.51.100.107,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-03,0
2026-09-01 09:34:36,user_1018,103.21.124.162,"Delhi, India",28.6139,77.209,SUCCESS,Password,VPN-02,0
2026-09-01 09:34:48,user_1059,198.51.100.102,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-03,0
2026-09-01 09:35:00,user_1005,185.220.101.166,"London, UK",51.5074,-0.1278,SUCCESS,Password,VPN-01,0
2026-09-01 09:35:12,user_1038,103.22.140.146,"Mumbai, India",19.076,72.8777,SUCCESS,Password,VPN-01,0
2026-09-01 09:35:24,user_1071,103.22.140.221,"Mumbai, India",19.076,72.8777,SUCCESS,Password,VPN-01,0
2026-09-01 09:35:36,user_1017,103.22.140.182,"Mumbai, India",19.076,72.8777,SUCCESS,MFA,VPN-03,0
2026-09-01 09:35:48,user_1038,185.220.101.28,"London, UK",51.5074,-0.1278,SUCCESS,Password,VPN-02,0
2026-09-01 09:36:00,user_1000,103.22.140.12,"Mumbai, India",19.076,72.8777,SUCCESS,MFA,VPN-01,0
2026-09-01 09:36:12,user_1074,103.21.124.61,"Delhi, India",28.6139,77.209,SUCCESS,MFA,VPN-02,0
2026-09-01 09:36:24,user_1030,103.21.124.244,"Delhi, India",28.6139,77.209,SUCCESS,MFA,VPN-03,0
2026-09-01 09:36:36,user_1040,103.21.124.19,"Delhi, India",28.6139,77.209,SUCCESS,Password,VPN-01,0
2026-09-01 09:36:48,user_1008,185.220.101.92,"London, UK",51.5074,-0.1278,SUCCESS,Password,VPN-02,0
2026-09-01 09:37:00,user_1080,103.21.124.202,"Delhi, India",28.6139,77.209,SUCCESS,Password,VPN-02,0
2026-09-01 09:37:12,user_1035,103.21.124.222,"Delhi, India",28.6139,77.209,SUCCESS,Password,VPN-02,0
2026-09-01 09:37:24,user_1079,185.220.101.164,"London, UK",51.5074,-0.1278,SUCCESS,Password,VPN-01,0
2026-09-01 09:37:36,user_1041,185.220.101.177,"London, UK",51.5074,-0.1278,FAILURE,Password,VPN-01,0
2026-09-01 09:37:48,user_1048,198.51.100.206,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-01,0
2026-09-01 09:38:00,user_1068,185.220.101.139,"London, UK",51.5074,-0.1278,SUCCESS,Password,VPN-01,0
2026-09-01 09:38:12,user_1069,198.51.100.111,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-01,0
2026-09-01 09:38:24,user_1015,198.51.100.68,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-02,0
2026-09-01 09:38:36,user_1004,103.22.140.195,"Mumbai, India",19.076,72.8777,SUCCESS,Password,VPN-01,0
2026-09-01 09:38:48,user_1042,103.21.124.10,"Delhi, India",28.6139,77.209,SUCCESS,Password,VPN-02,0
2026-09-01 09:39:00,user_1010,198.51.100.19,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-02,0
2026-09-01 09:39:12,user_1030,198.51.100.6,"New York, USA",40.7128,-74.006,SUCCESS,MFA,VPN-01,0
2026-09-01 09:39:24,user_1071,185.220.101.162,"London, UK",51.5074,-0.1278,SUCCESS,Password,VPN-03,0
2026-09-01 09:39:36,user_1034,103.21.124.62,"Delhi, India",28.6139,77.209,FAILURE,MFA,VPN-03,0
2026-09-01 09:39:48,user_1050,198.51.100.167,"New York, USA",40.7128,-74.006,SUCCESS,MFA,VPN-01,0
2026-09-01 09:40:00,user_1076,185.220.101.92,"London, UK",51.5074,-0.1278,FAILURE,Password,VPN-02,0
2026-09-01 09:40:12,user_1022,198.51.100.53,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-03,0
2026-09-01 09:40:24,user_1080,185.220.101.126,"London, UK",51.5074,-0.1278,SUCCESS,Password,VPN-02,0
2026-09-01 09:40:36,user_1059,103.22.140.152,"Mumbai, India",19.076,72.8777,SUCCESS,Password,VPN-01,0
2026-09-01 09:40:48,user_1012,198.51.100.247,"New York, USA",40.7128,-74.006,FAILURE,MFA,VPN-01,0
2026-09-01 09:41:00,user_1080,103.22.140.170,"Mumbai, India",19.076,72.8777,SUCCESS,Password,VPN-01,0
2026-09-01 09:41:12,user_1054,103.22.140.195,"Mumbai, India",19.076,72.8777,SUCCESS,MFA,VPN-01,0
2026-09-01 09:41:24,user_1021,103.22.140.25,"Mumbai, India",19.076,72.8777,SUCCESS,Password,VPN-03,0
2026-09-01 09:41:36,user_1045,198.51.100.31,"New York, USA",40.7128,-74.006,SUCCESS,MFA,VPN-03,0
2026-09-01 09:41:48,user_1001,103.21.124.228,"Delhi, India",28.6139,77.209,SUCCESS,Password,VPN-01,0
2026-09-01 09:42:00,user_1027,198.51.100.102,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-01,0
2026-09-01 09:42:12,user_1066,103.22.140.150,"Mumbai, India",19.076,72.8777,SUCCESS,Password,VPN-02,0
2026-09-01 09:42:24,user_1037,185.220.101.24,"London, UK",51.5074,-0.1278,SUCCESS,Password,VPN-02,0
2026-09-01 09:42:36,user_1044,185.220.101.67,"London, UK",51.5074,-0.1278,SUCCESS,MFA,VPN-01,0
2026-09-01 09:42:48,user_1069,185.220.101.21,"London, UK",51.5074,-0.1278,SUCCESS,Password,VPN-03,0
2026-09-01 09:43:00,user_1075,103.21.124.172,"Delhi, India",28.6139,77.209,SUCCESS,Password,VPN-02,0
2026-09-01 09:43:12,user_1018,103.21.124.137,"Delhi, India",28.6139,77.209,SUCCESS,Password,VPN-02,0
2026-09-01 09:43:24,user_1053,198.51.100.40,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-01,0
2026-09-01 09:43:36,user_1018,103.21.124.113,"Delhi, India",28.6139,77.209,SUCCESS,Password,VPN-01,0
2026-09-01 09:43:48,user_1078,103.22.140.14,"Mumbai, India",19.076,72.8777,SUCCESS,Password,VPN-01,0
2026-09-01 09:44:00,user_1033,185.220.101.112,"London, UK",51.5074,-0.1278,SUCCESS,Password,VPN-01,0
2026-09-01 09:44:12,user_1080,103.22.140.245,"Mumbai, India",19.076,72.8777,SUCCESS,Password,VPN-01,0
2026-09-01 09:44:24,user_1049,103.22.140.177,"Mumbai, India",19.076,72.8777,FAILURE,Password,VPN-01,0
2026-09-01 09:44:36,user_1031,103.22.140.99,"Mumbai, India",19.076,72.8777,SUCCESS,Password,VPN-03,0
2026-09-01 09:44:48,user_1019,103.22.140.218,"Mumbai, India",19.076,72.8777,SUCCESS,Password,VPN-03,0
2026-09-01 09:45:00,user_1028,103.22.140.141,"Mumbai, India",19.076,72.8777,SUCCESS,Password,VPN-02,0
2026-09-01 09:45:12,user_1030,103.21.124.209,"Delhi, India",28.6139,77.209,FAILURE,MFA,VPN-02,0
2026-09-01 09:45:24,user_1042,198.51.100.240,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-01,0
2026-09-01 09:45:36,user_1022,103.22.140.157,"Mumbai, India",19.076,72.8777,SUCCESS,Password,VPN-02,0
2026-09-01 09:45:48,user_1073,103.22.140.56,"Mumbai, India",19.076,72.8777,SUCCESS,MFA,VPN-03,0
2026-09-01 09:46:00,user_1065,198.51.100.78,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-03,0
2026-09-01 09:46:12,user_1055,198.51.100.231,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-01,0
2026-09-01 09:46:24,user_1051,198.51.100.205,"New York, USA",40.7128,-74.006,SUCCESS,MFA,VPN-03,0
2026-09-01 09:46:36,user_1077,103.22.140.101,"Mumbai, India",19.076,72.8777,SUCCESS,MFA,VPN-03,0
2026-09-01 09:46:48,user_1047,198.51.100.234,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-01,0
2026-09-01 09:47:00,user_1052,103.22.140.151,"Mumbai, India",19.076,72.8777,SUCCESS,MFA,VPN-03,0
2026-09-01 09:47:12,user_1000,103.21.124.10,"Delhi, India",28.6139,77.209,SUCCESS,Password,VPN-03,0
2026-09-01 09:47:24,user_1055,103.21.124.214,"Delhi, India",28.6139,77.209,SUCCESS,Password,VPN-03,0
2026-09-01 09:47:36,user_1016,103.22.140.21,"Mumbai, India",19.076,72.8777,SUCCESS,MFA,VPN-02,0
2026-09-01 09:47:48,user_1055,103.21.124.103,"Delhi, India",28.6139,77.209,FAILURE,Password,VPN-02,0
2026-09-01 09:48:00,user_1029,185.220.101.214,"London, UK",51.5074,-0.1278,SUCCESS,Password,VPN-02,0
2026-09-01 09:48:12,user_1037,103.22.140.151,"Mumbai, India",19.076,72.8777,FAILURE,Password,VPN-03,0
2026-09-01 09:48:24,user_1064,198.51.100.231,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-01,0
2026-09-01 09:48:36,user_1033,103.22.140.241,"Mumbai, India",19.076,72.8777,SUCCESS,MFA,VPN-03,0
2026-09-01 09:48:48,user_1080,198.51.100.194,"New York, USA",40.7128,-74.006,SUCCESS,MFA,VPN-02,0
2026-09-01 09:49:00,user_1051,198.51.100.87,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-03,0
2026-09-01 09:49:12,user_1055,185.220.101.136,"London, UK",51.5074,-0.1278,SUCCESS,MFA,VPN-01,0
2026-09-01 09:49:24,user_1019,103.21.124.12,"Delhi, India",28.6139,77.209,SUCCESS,MFA,VPN-02,0
2026-09-01 09:49:36,user_1035,185.220.101.177,"London, UK",51.5074,-0.1278,SUCCESS,MFA,VPN-01,0
2026-09-01 09:49:48,user_1077,103.21.124.196,"Delhi, India",28.6139,77.209,SUCCESS,Password,VPN-02,0
2026-09-01 09:50:00,user_1054,103.21.124.228,"Delhi, India",28.6139,77.209,SUCCESS,Password,VPN-02,0
2026-09-01 09:50:12,user_1019,198.51.100.128,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-01,0
2026-09-01 09:50:24,user_1071,198.51.100.231,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-02,0
2026-09-01 09:50:36,user_1066,198.51.100.187,"New York, USA",40.7128,-74.006,FAILURE,MFA,VPN-02,0
2026-09-01 09:50:48,user_1054,198.51.100.101,"New York, USA",40.7128,-74.006,FAILURE,MFA,VPN-03,0
2026-09-01 09:51:00,user_1079,103.22.140.34,"Mumbai, India",19.076,72.8777,SUCCESS,Password,VPN-01,0
2026-09-01 09:51:12,user_1053,103.21.124.55,"Delhi, India",28.6139,77.209,SUCCESS,MFA,VPN-01,0
2026-09-01 09:51:24,user_1079,185.220.101.145,"London, UK",51.5074,-0.1278,SUCCESS,MFA,VPN-02,0
2026-09-01 09:51:36,user_1001,103.21.124.191,"Delhi, India",28.6139,77.209,SUCCESS,Password,VPN-02,0
2026-09-01 09:51:48,user_1037,103.21.124.125,"Delhi, India",28.6139,77.209,SUCCESS,Password,VPN-03,0
2026-09-01 09:52:00,user_1009,198.51.100.9,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-03,0
2026-09-01 09:52:12,user_1009,198.51.100.97,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-02,0
2026-09-01 09:52:24,user_1026,103.21.124.60,"Delhi, India",28.6139,77.209,SUCCESS,Password,VPN-02,0
2026-09-01 09:52:36,user_1027,198.51.100.185,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-01,0
2026-09-01 09:52:48,user_1045,103.21.124.248,"Delhi, India",28.6139,77.209,SUCCESS,MFA,VPN-01,0
2026-09-01 09:53:00,user_1019,185.220.101.127,"London, UK",51.5074,-0.1278,SUCCESS,Password,VPN-01,0
2026-09-01 09:53:12,user_1065,185.220.101.242,"London, UK",51.5074,-0.1278,SUCCESS,Password,VPN-02,0
2026-09-01 09:53:24,user_1002,185.220.101.19,"London, UK",51.5074,-0.1278,SUCCESS,MFA,VPN-02,0
2026-09-01 09:53:36,user_1029,103.22.140.93,"Mumbai, India",19.076,72.8777,SUCCESS,Password,VPN-02,0
2026-09-01 09:53:48,user_1075,185.220.101.142,"London, UK",51.5074,-0.1278,SUCCESS,MFA,VPN-02,0
2026-09-01 09:54:00,user_1041,103.22.140.99,"Mumbai, India",19.076,72.8777,SUCCESS,MFA,VPN-03,0
2026-09-01 09:54:12,user_1079,198.51.100.178,"New York, USA",40.7128,-74.006,FAILURE,Password,VPN-03,0
2026-09-01 09:54:24,user_1042,185.220.101.136,"London, UK",51.5074,-0.1278,SUCCESS,MFA,VPN-03,0
2026-09-01 09:54:36,user_1044,103.22.140.148,"Mumbai, India",19.076,72.8777,SUCCESS,MFA,VPN-01,0
2026-09-01 09:54:48,user_1027,185.220.101.117,"London, UK",51.5074,-0.1278,SUCCESS,MFA,VPN-01,0
2026-09-01 09:55:00,user_1008,103.21.124.181,"Delhi, India",28.6139,77.209,SUCCESS,Password,VPN-02,0
2026-09-01 09:55:12,user_1004,185.220.101.29,"London, UK",51.5074,-0.1278,SUCCESS,Password,VPN-02,0
2026-09-01 09:55:24,user_1076,103.22.140.63,"Mumbai, India",19.076,72.8777,SUCCESS,Password,VPN-01,0
2026-09-01 09:55:36,user_1024,185.220.101.17,"London, UK",51.5074,-0.1278,SUCCESS,Password,VPN-03,0
2026-09-01 09:55:48,user_1066,185.220.101.182,"London, UK",51.5074,-0.1278,SUCCESS,Password,VPN-01,0
2026-09-01 09:56:00,user_1029,185.220.101.103,"London, UK",51.5074,-0.1278,SUCCESS,Password,VPN-02,0
2026-09-01 09:56:12,user_1021,103.22.140.212,"Mumbai, India",19.076,72.8777,SUCCESS,Password,VPN-02,0
2026-09-01 09:56:24,user_1019,185.220.101.187,"London, UK",51.5074,-0.1278,SUCCESS,Password,VPN-01,0
2026-09-01 09:56:36,user_1044,185.220.101.56,"London, UK",51.5074,-0.1278,SUCCESS,Password,VPN-01,0
2026-09-01 09:56:48,user_1000,103.22.140.153,"Mumbai, India",19.076,72.8777,SUCCESS,MFA,VPN-01,0
2026-09-01 09:57:00,user_1012,185.220.101.23,"London, UK",51.5074,-0.1278,SUCCESS,Password,VPN-02,0
2026-09-01 09:57:12,user_1074,185.220.101.70,"London, UK",51.5074,-0.1278,SUCCESS,MFA,VPN-03,0
2026-09-01 09:57:24,user_1040,103.21.124.249,"Delhi, India",28.6139,77.209,SUCCESS,Password,VPN-03,0
2026-09-01 09:57:36,user_1051,103.22.140.197,"Mumbai, India",19.076,72.8777,SUCCESS,Password,VPN-02,0
2026-09-01 09:57:48,user_1006,198.51.100.249,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-02,0
2026-09-01 09:58:00,user_1057,103.21.124.128,"Delhi, India",28.6139,77.209,SUCCESS,MFA,VPN-02,0
2026-09-01 09:58:12,user_1056,103.21.124.126,"Delhi, India",28.6139,77.209,SUCCESS,Password,VPN-03,0
2026-09-01 09:58:24,user_1067,185.220.101.41,"London, UK",51.5074,-0.1278,SUCCESS,Password,VPN-03,0
2026-09-01 09:58:36,user_1075,198.51.100.155,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-01,0
2026-09-01 09:58:48,user_1007,103.22.140.175,"Mumbai, India",19.076,72.8777,FAILURE,Password,VPN-03,0
2026-09-01 09:59:00,user_1002,103.21.124.109,"Delhi, India",28.6139,77.209,SUCCESS,Password,VPN-03,0
2026-09-01 09:59:12,user_1052,103.22.140.144,"Mumbai, India",19.076,72.8777,FAILURE,Password,VPN-03,0
2026-09-01 09:59:24,user_1039,103.21.124.191,"Delhi, India",28.6139,77.209,SUCCESS,Password,VPN-03,0
2026-09-01 09:59:36,user_1030,185.220.101.164,"London, UK",51.5074,-0.1278,SUCCESS,Password,VPN-02,0
2026-09-01 09:59:48,user_1038,103.22.140.45,"Mumbai, India",19.076,72.8777,SUCCESS,Password,VPN-01,0
2026-09-01 10:00:00,user_1053,103.22.140.108,"Mumbai, India",19.076,72.8777,SUCCESS,Password,VPN-03,0
2026-09-01 10:00:12,user_1054,198.51.100.159,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-02,0
2026-09-01 10:00:24,user_1060,185.220.101.113,"London, UK",51.5074,-0.1278,SUCCESS,Password,VPN-02,0
2026-09-01 10:00:36,user_1042,185.220.101.216,"London, UK",51.5074,-0.1278,SUCCESS,Password,VPN-03,0
2026-09-01 10:00:48,user_1068,185.220.101.234,"London, UK",51.5074,-0.1278,SUCCESS,Password,VPN-02,0
2026-09-01 10:01:00,user_1077,185.220.101.113,"London, UK",51.5074,-0.1278,SUCCESS,Password,VPN-01,0
2026-09-01 10:01:12,user_1003,198.51.100.150,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-01,0
2026-09-01 10:01:24,user_1036,103.22.140.175,"Mumbai, India",19.076,72.8777,SUCCESS,Password,VPN-01,0
2026-09-01 10:01:36,user_1008,198.51.100.183,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-03,0
2026-09-01 10:01:48,user_1064,103.22.140.172,"Mumbai, India",19.076,72.8777,SUCCESS,Password,VPN-02,0
2026-09-01 10:02:00,user_1007,198.51.100.198,"New York, USA",40.7128,-74.006,SUCCESS,MFA,VPN-03,0
2026-09-01 10:02:12,user_1067,103.21.124.98,"Delhi, India",28.6139,77.209,SUCCESS,Password,VPN-01,0
2026-09-01 10:02:24,user_1053,103.22.140.204,"Mumbai, India",19.076,72.8777,SUCCESS,Password,VPN-01,0
2026-09-01 10:02:36,user_1051,103.22.140.15,"Mumbai, India",19.076,72.8777,SUCCESS,Password,VPN-01,0
2026-09-01 10:02:48,user_1062,103.21.124.93,"Delhi, India",28.6139,77.209,SUCCESS,MFA,VPN-01,0
2026-09-01 10:03:00,user_1030,198.51.100.56,"New York, USA",40.7128,-74.006,FAILURE,Password,VPN-01,0
2026-09-01 10:03:12,user_1051,185.220.101.89,"London, UK",51.5074,-0.1278,SUCCESS,Password,VPN-01,0
2026-09-01 10:03:24,user_1002,185.220.101.28,"London, UK",51.5074,-0.1278,SUCCESS,MFA,VPN-03,0
2026-09-01 10:03:36,user_1074,185.220.101.160,"London, UK",51.5074,-0.1278,SUCCESS,Password,VPN-03,0
2026-09-01 10:03:48,user_1051,103.22.140.38,"Mumbai, India",19.076,72.8777,SUCCESS,MFA,VPN-02,0
2026-09-01 10:04:00,user_1039,185.220.101.135,"London, UK",51.5074,-0.1278,SUCCESS,MFA,VPN-03,0
2026-09-01 10:04:12,user_1000,185.220.101.161,"London, UK",51.5074,-0.1278,SUCCESS,MFA,VPN-01,0
2026-09-01 10:04:24,user_1031,185.220.101.124,"London, UK",51.5074,-0.1278,SUCCESS,Password,VPN-02,0
2026-09-01 10:04:36,user_1027,103.22.140.48,"Mumbai, India",19.076,72.8777,SUCCESS,Password,VPN-01,0
2026-09-01 10:04:48,user_1071,103.22.140.79,"Mumbai, India",19.076,72.8777,SUCCESS,Password,VPN-01,0
2026-09-01 10:05:00,user_1068,185.220.101.37,"London, UK",51.5074,-0.1278,SUCCESS,Password,VPN-03,0
2026-09-01 10:05:12,user_1040,103.21.124.50,"Delhi, India",28.6139,77.209,SUCCESS,Password,VPN-03,0
2026-09-01 10:05:24,user_1072,103.21.124.153,"Delhi, India",28.6139,77.209,SUCCESS,Password,VPN-03,0
2026-09-01 10:05:36,user_1050,103.22.140.66,"Mumbai, India",19.076,72.8777,FAILURE,Password,VPN-02,0
2026-09-01 10:05:48,user_1066,198.51.100.178,"New York, USA",40.7128,-74.006,SUCCESS,MFA,VPN-03,0
2026-09-01 10:06:00,user_1052,198.51.100.170,"New York, USA",40.7128,-74.006,SUCCESS,MFA,VPN-03,0
2026-09-01 10:06:12,user_1025,103.21.124.106,"Delhi, India",28.6139,77.209,SUCCESS,MFA,VPN-02,0
2026-09-01 10:06:24,user_1023,103.21.124.63,"Delhi, India",28.6139,77.209,SUCCESS,MFA,VPN-02,0
2026-09-01 10:06:36,user_1031,103.21.124.176,"Delhi, India",28.6139,77.209,SUCCESS,Password,VPN-02,0
2026-09-01 10:06:48,user_1046,103.21.124.142,"Delhi, India",28.6139,77.209,SUCCESS,Password,VPN-03,0
2026-09-01 10:07:00,user_1063,185.220.101.153,"London, UK",51.5074,-0.1278,SUCCESS,Password,VPN-01,0
2026-09-01 10:07:12,user_1072,103.21.124.221,"Delhi, India",28.6139,77.209,SUCCESS,Password,VPN-01,0
2026-09-01 10:07:24,user_1062,198.51.100.33,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-01,0
2026-09-01 10:07:36,user_1078,103.21.124.191,"Delhi, India",28.6139,77.209,SUCCESS,Password,VPN-02,0
2026-09-01 10:07:48,user_1057,198.51.100.71,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-03,0
2026-09-01 10:08:00,user_1059,185.220.101.124,"London, UK",51.5074,-0.1278,SUCCESS,MFA,VPN-01,0
2026-09-01 10:08:12,user_1050,103.21.124.235,"Delhi, India",28.6139,77.209,SUCCESS,Password,VPN-02,0
2026-09-01 10:08:24,user_1040,198.51.100.46,"New York, USA",40.7128,-74.006,FAILURE,Password,VPN-03,0
2026-09-01 10:08:36,user_1058,198.51.100.108,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-01,0
2026-09-01 10:08:48,user_1071,103.21.124.223,"Delhi, India",28.6139,77.209,SUCCESS,MFA,VPN-03,0
2026-09-01 10:09:00,user_1040,185.220.101.189,"London, UK",51.5074,-0.1278,SUCCESS,MFA,VPN-01,0
2026-09-01 10:09:12,user_1013,198.51.100.34,"New York, USA",40.7128,-74.006,SUCCESS,Password,VPN-01,0
2026-09-01 10:09:24,user_1019,198.51.100.33,"New York, USA",40.7128,-74.006,FAILURE,MFA,VPN-03,0
2026-09-01 10:09:36,user_1008,103.22.140.225,"Mumbai, India",19.076,72.8777,SUCCESS,Password,VPN-02,0
2026-09-01 10:09:48,user_1030,103.22.140.129,"Mumbai, India",19.076,72.8777,SUCCESS,Password,VPN-01,0
